#auto generated file!
180.0;170;308;322
186.0;171;311;318
192.0;174;313;313
198.0;174;320;306
204.0;175;322;303
210.0;175;323;302
216.0;173;327;300
222.0;173;325;302
228.0;174;328;298
234.0;176;328;296
240.0;178;328;294
246.0;180;329;291
252.0;180;328;292
258.0;176;328;296
264.0;179;327;294
270.0;182;329;289
276.0;183;336;281
282.0;182;332;286
288.0;180;335;285
294.0;177;337;286
300.0;178;336;286
306.0;174;342;284
312.0;172;341;287
318.0;177;338;285
324.0;180;340;280
330.0;182;338;280
336.0;185;335;280
342.0;187;336;277
348.0;188;334;278
354.0;190;334;276
360.0;192;335;273
366.0;195;338;267
372.0;194;343;263
378.0;193;343;264
384.0;195;340;265
390.0;197;340;263
396.0;202;346;252
402.0;203;339;258
408.0;204;337;259
414.0;206;331;263
420.0;206;330;264
426.0;208;332;260
432.0;209;327;264
438.0;211;329;260
444.0;213;333;254
450.0;213;333;254
456.0;211;334;255
462.0;214;337;249
468.0;213;338;249
474.0;218;337;245
480.0;216;332;252
486.0;213;333;254
492.0;220;334;246
498.0;221;329;250
504.0;223;334;243
510.0;224;337;239
516.0;222;334;244
522.0;224;326;250
528.0;225;327;248
534.0;224;330;246
540.0;225;330;245
546.0;228;330;242
552.0;230;330;240
558.0;228;333;239
564.0;228;337;235
570.0;228;336;236
576.0;230;339;231
582.0;234;337;229
588.0;233;333;234
594.0;239;334;227
600.0;241;338;221
606.0;242;337;221
612.0;242;338;220
618.0;241;334;225
624.0;245;337;218
630.0;246;334;220
636.0;246;330;224
642.0;248;328;224
648.0;247;326;227
654.0;246;326;228
660.0;246;329;225
666.0;245;331;224
672.0;241;329;230
678.0;239;333;228
684.0;243;331;226
690.0;244;327;229
696.0;244;326;230
702.0;245;332;223
708.0;246;329;225
714.0;248;325;227
720.0;250;322;228
726.0;248;320;232
732.0;249;316;235
738.0;251;313;236
744.0;249;311;240
750.0;248;311;241
756.0;248;312;240
762.0;245;315;240
768.0;242;311;247
774.0;237;314;249
780.0;237;312;251
786.0;236;315;249
792.0;236;316;248
798.0;236;314;250
804.0;239;317;244
810.0;237;315;248
816.0;240;317;243
822.0;239;319;242
828.0;239;316;245
834.0;239;315;246
840.0;238;319;243
846.0;236;316;248
852.0;238;317;245
858.0;238;313;249
864.0;236;309;255
870.0;235;307;258
876.0;234;308;258
882.0;235;304;261
888.0;234;308;258
894.0;231;315;254
900.0;231;317;252
906.0;233;317;250
912.0;233;317;250
918.0;231;319;250
924.0;232;313;255
930.0;231;317;252
936.0;230;318;252
942.0;232;322;246
948.0;231;323;246
954.0;234;317;249
960.0;232;318;250
966.0;232;314;254
972.0;233;319;248
978.0;232;313;255
984.0;235;314;251
990.0;233;318;249
996.0;235;321;244
1002.0;237;322;241
1008.0;239;321;240
1014.0;240;318;242
1020.0;241;318;241
1026.0;240;319;241
1032.0;239;318;243
1038.0;238;322;240
1044.0;243;326;231
1050.0;245;324;231
1056.0;248;328;224
1062.0;248;328;224
1068.0;249;324;227
1074.0;245;323;232
1080.0;243;327;230
1086.0;241;324;235
1092.0;238;326;236
1098.0;235;329;236
1104.0;237;325;238
1110.0;238;319;243
1116.0;238;321;241
1122.0;241;323;236
1128.0;242;327;231
1134.0;245;327;228
1140.0;245;321;234
1146.0;247;321;232
1152.0;250;319;231
1158.0;244;319;237
1164.0;242;326;232
1170.0;238;328;234
1176.0;238;328;234
1182.0;236;327;237
1188.0;241;334;225
1194.0;244;333;223
1200.0;243;337;220
1206.0;242;336;222
1212.0;244;334;222
1218.0;243;334;223
1224.0;244;334;222
1230.0;245;336;219
1236.0;242;336;222
1242.0;249;330;221
1248.0;246;334;220
1254.0;245;336;219
1260.0;244;335;221
1266.0;240;338;222
1272.0;238;340;222
1278.0;240;340;220
1284.0;240;339;221
1290.0;238;340;222
1296.0;238;342;220
1302.0;239;340;221
1308.0;242;341;217
1314.0;247;338;215
1320.0;248;337;215
1326.0;244;339;217
1332.0;245;340;215
1338.0;245;338;217
1344.0;247;339;214
1350.0;245;333;222
1356.0;242;332;226
1362.0;245;329;226
1368.0;243;331;226
1374.0;244;328;228
1380.0;249;330;221
1386.0;245;329;226
1392.0;248;326;226
1398.0;250;322;228
1404.0;247;325;228
1410.0;243;325;232
1416.0;244;322;234
1422.0;246;322;232
1428.0;248;316;236
1434.0;250;315;235
1440.0;251;314;235
1446.0;250;318;232
1452.0;251;316;233
1458.0;250;320;230
1464.0;247;320;233
1470.0;249;315;236
1476.0;253;315;232
1482.0;255;317;228
1488.0;255;317;228
1494.0;254;317;229
1500.0;253;315;232
1506.0;253;316;231
1512.0;248;323;229
1518.0;248;323;229
1524.0;248;323;229
1530.0;245;324;231
1536.0;246;318;236
1542.0;244;316;240
1548.0;243;318;239
1554.0;241;320;239
1560.0;237;322;241
1566.0;237;324;239
1572.0;239;325;236
1578.0;237;325;238
1584.0;238;326;236
1590.0;234;327;239
1596.0;236;328;236
1602.0;237;323;240
1608.0;235;321;244
1614.0;235;323;242
1620.0;233;321;246
1626.0;233;321;246
1632.0;233;325;242
1638.0;231;325;244
1644.0;237;321;242
1650.0;238;319;243
1656.0;241;315;244
1662.0;244;316;240
1668.0;245;312;243
1674.0;244;311;245
1680.0;243;311;246
1686.0;245;310;245
1692.0;243;307;250
1698.0;241;311;248
1704.0;242;309;249
1710.0;243;316;241
1716.0;243;317;240
1722.0;245;317;238
1728.0;246;316;238
1734.0;247;319;234
1740.0;247;315;238
1746.0;247;319;234
1752.0;247;323;230
1758.0;246;327;227
1764.0;247;327;226
1770.0;247;328;225
1776.0;247;327;226
