#auto generated file!
180.0;76;113;111
186.0;74;116;110
192.0;75;117;108
198.0;76;115;109
204.0;76;114;110
210.0;76;114;110
216.0;75;111;114
222.0;75;112;113
228.0;78;112;110
234.0;78;109;113
240.0;78;112;110
246.0;79;114;107
252.0;78;114;108
258.0;78;115;107
264.0;78;116;106
270.0;78;118;104
276.0;80;117;103
282.0;80;117;103
288.0;81;121;98
294.0;81;121;98
300.0;83;118;99
306.0;85;115;100
312.0;85;116;99
318.0;84;116;100
324.0;81;119;100
330.0;79;120;101
336.0;79;120;101
342.0;79;121;100
348.0;78;120;102
354.0;74;125;101
360.0;74;126;100
366.0;76;122;102
372.0;75;121;104
378.0;75;120;105
384.0;78;120;102
390.0;79;120;101
396.0;78;119;103
402.0;79;122;99
408.0;80;123;97
414.0;78;123;99
420.0;78;123;99
426.0;79;123;98
432.0;80;124;96
438.0;80;125;95
444.0;79;126;95
450.0;79;125;96
456.0;80;124;96
462.0;80;123;97
468.0;81;123;96
474.0;81;122;97
480.0;79;125;96
486.0;79;127;94
492.0;79;126;95
498.0;78;125;97
504.0;77;127;96
510.0;79;126;95
516.0;79;124;97
522.0;78;126;96
528.0;79;127;94
534.0;80;127;93
540.0;79;128;93
546.0;80;128;92
552.0;79;129;92
558.0;77;130;93
564.0;84;126;90
570.0;85;125;90
576.0;84;122;94
582.0;88;123;89
588.0;88;124;88
594.0;90;122;88
600.0;89;123;88
606.0;89;124;87
612.0;88;126;86
618.0;88;126;86
624.0;88;127;85
630.0;86;125;89
636.0;86;127;87
642.0;83;126;91
648.0;85;128;87
654.0;85;128;87
660.0;81;129;90
666.0;81;131;88
672.0;80;131;89
678.0;82;129;89
684.0;83;129;88
690.0;83;130;87
696.0;83;133;84
702.0;86;127;87
708.0;89;126;85
714.0;89;127;84
720.0;91;129;80
726.0;90;130;80
732.0;91;127;82
738.0;92;129;79
744.0;93;132;75
750.0;96;128;76
756.0;96;127;77
762.0;97;126;77
768.0;95;126;79
774.0;96;127;77
780.0;93;126;81
786.0;93;128;79
792.0;93;129;78
798.0;89;127;84
804.0;88;126;86
810.0;88;129;83
816.0;87;128;85
822.0;88;129;83
828.0;86;130;84
834.0;85;128;87
840.0;85;129;86
846.0;84;127;89
852.0;90;124;86
858.0;88;122;90
864.0;88;118;94
870.0;87;120;93
876.0;86;117;97
882.0;85;116;99
888.0;84;115;101
894.0;84;115;101
900.0;84;117;99
906.0;82;120;98
912.0;82;120;98
918.0;82;121;97
924.0;80;124;96
930.0;80;123;97
936.0;79;122;99
942.0;80;119;101
948.0;81;120;99
954.0;83;123;94
960.0;83;122;95
966.0;83;120;97
972.0;82;120;98
978.0;82;118;100
984.0;82;121;97
990.0;84;121;95
996.0;82;123;95
1002.0;84;123;93
1008.0;86;122;92
1014.0;87;122;91
1020.0;87;119;94
1026.0;87;118;95
1032.0;87;118;95
1038.0;87;121;92
1044.0;87;121;92
1050.0;86;122;92
1056.0;87;122;91
1062.0;88;121;91
1068.0;89;122;89
1074.0;91;121;88
1080.0;89;122;89
1086.0;89;123;88
1092.0;89;123;88
1098.0;89;124;87
1104.0;90;121;89
1110.0;91;120;89
1116.0;92;121;87
1122.0;88;121;91
1128.0;89;123;88
1134.0;91;125;84
1140.0;90;124;86
1146.0;91;120;89
1152.0;93;120;87
1158.0;94;118;88
1164.0;95;116;89
1170.0;96;117;87
1176.0;96;118;86
1182.0;95;118;87
1188.0;96;119;85
1194.0;96;121;83
1200.0;95;123;82
1206.0;94;122;84
1212.0;95;123;82
1218.0;95;122;83
1224.0;96;120;84
1230.0;97;120;83
1236.0;96;118;86
1242.0;97;116;87
1248.0;93;116;91
1254.0;92;116;92
1260.0;90;114;96
1266.0;93;112;95
1272.0;94;111;95
1278.0;94;114;92
1284.0;95;115;90
1290.0;95;114;91
1296.0;95;117;88
1302.0;94;120;86
1308.0;93;121;86
1314.0;95;121;84
1320.0;96;121;83
1326.0;97;121;82
1332.0;97;122;81
1338.0;95;123;82
1344.0;93;121;86
1350.0;92;122;86
1356.0;92;122;86
1362.0;93;121;86
1368.0;93;118;89
1374.0;92;119;89
1380.0;93;117;90
1386.0;93;117;90
1392.0;94;115;91
1398.0;94;116;90
1404.0;95;115;90
1410.0;95;111;94
1416.0;93;110;97
1422.0;92;112;96
1428.0;90;113;97
1434.0;92;113;95
1440.0;92;119;89
1446.0;91;119;90
1452.0;92;121;87
1458.0;92;124;84
1464.0;91;125;84
1470.0;89;126;85
1476.0;89;126;85
1482.0;91;122;87
1488.0;92;125;83
1494.0;89;124;87
1500.0;87;123;90
1506.0;88;124;88
1512.0;88;125;87
1518.0;87;126;87
1524.0;89;126;85
1530.0;89;123;88
1536.0;89;124;87
1542.0;85;125;90
1548.0;85;126;89
1554.0;86;126;88
1560.0;85;125;90
1566.0;83;125;92
1572.0;81;125;94
1578.0;80;126;94
1584.0;80;127;93
1590.0;80;125;95
1596.0;80;125;95
1602.0;79;128;93
1608.0;78;127;95
1614.0;79;126;95
1620.0;79;124;97
1626.0;80;125;95
1632.0;82;120;98
1638.0;81;120;99
1644.0;81;121;98
1650.0;81;120;99
1656.0;82;117;101
1662.0;80;115;105
1668.0;80;116;104
1674.0;80;116;104
1680.0;82;116;102
1686.0;83;116;101
1692.0;84;116;100
1698.0;85;116;99
1704.0;85;114;101
1710.0;85;113;102
1716.0;86;113;101
1722.0;84;112;104
1728.0;85;110;105
1734.0;85;111;104
1740.0;86;112;102
1746.0;84;111;105
1752.0;84;109;107
1758.0;82;107;111
1764.0;80;108;112
1770.0;82;108;110
1776.0;82;109;109
1782.0;82;109;109
1788.0;83;109;108
1794.0;83;111;106
