#auto generated file!
180.0;61;117;122
186.0;62;119;119
192.0;63;119;118
198.0;65;121;114
204.0;65;122;113
210.0;67;123;110
216.0;68;125;107
222.0;68;127;105
228.0;68;128;104
234.0;68;131;101
240.0;73;128;99
246.0;76;127;97
252.0;78;124;98
258.0;80;123;97
264.0;79;123;98
270.0;80;122;98
276.0;79;124;97
282.0;81;124;95
288.0;82;122;96
294.0;85;120;95
300.0;90;116;94
306.0;88;117;95
312.0;89;116;95
318.0;88;116;96
324.0;88;117;95
330.0;89;114;97
336.0;89;108;103
342.0;89;106;105
348.0;91;110;99
354.0;92;108;100
360.0;94;106;100
366.0;94;105;101
372.0;95;104;101
378.0;93;102;105
384.0;92;103;105
390.0;92;103;105
396.0;93;104;103
402.0;94;103;103
408.0;93;104;103
414.0;94;103;103
420.0;95;100;105
426.0;97;102;101
432.0;98;101;101
438.0;97;103;100
444.0;99;104;97
450.0;98;104;98
456.0;98;104;98
462.0;96;104;100
468.0;96;103;101
474.0;94;104;102
480.0;96;104;100
486.0;96;108;96
492.0;97;110;93
498.0;95;111;94
504.0;96;110;94
510.0;96;110;94
516.0;94;110;96
522.0;97;109;94
528.0;96;109;95
534.0;97;110;93
540.0;97;110;93
546.0;97;107;96
552.0;100;105;95
558.0;102;103;95
564.0;102;104;94
570.0;102;105;93
576.0;101;105;94
582.0;101;105;94
588.0;101;104;95
594.0;100;106;94
600.0;100;105;95
606.0;100;105;95
612.0;101;107;92
618.0;103;108;89
624.0;102;109;89
630.0;105;108;87
636.0;103;106;91
642.0;103;106;91
648.0;104;105;91
654.0;103;105;92
660.0;102;104;94
666.0;103;103;94
672.0;103;103;94
678.0;103;106;91
684.0;103;105;92
690.0;104;103;93
696.0;104;104;92
702.0;104;106;90
708.0;105;108;87
714.0;105;111;84
720.0;104;111;85
726.0;104;108;88
732.0;102;109;89
738.0;102;111;87
744.0;100;113;87
750.0;102;113;85
756.0;101;114;85
762.0;100;116;84
768.0;99;117;84
774.0;96;114;90
780.0;95;111;94
786.0;93;116;91
792.0;94;118;88
798.0;94;118;88
804.0;96;116;88
810.0;97;114;89
816.0;96;113;91
822.0;95;110;95
828.0;95;109;96
834.0;97;109;94
840.0;97;111;92
846.0;95;111;94
