#auto generated file!
180.0;174;303;323
186.0;175;306;319
192.0;179;305;316
198.0;180;304;316
204.0;181;308;311
210.0;181;304;315
216.0;188;311;301
222.0;187;319;294
228.0;187;319;294
234.0;190;318;292
240.0;191;319;290
246.0;192;319;289
252.0;193;315;292
258.0;195;314;291
264.0;196;314;290
270.0;197;313;290
276.0;195;316;289
282.0;197;315;288
288.0;199;313;288
294.0;206;313;281
300.0;206;312;282
306.0;206;309;285
312.0;208;308;284
318.0;212;309;279
324.0;219;308;273
330.0;216;311;273
336.0;213;308;279
342.0;216;313;271
348.0;217;309;274
354.0;217;314;269
360.0;219;311;270
366.0;218;310;272
372.0;219;309;272
378.0;221;307;272
384.0;226;302;272
390.0;222;301;277
396.0;223;301;276
402.0;220;307;273
408.0;221;307;272
414.0;222;309;269
420.0;224;305;271
426.0;225;304;271
432.0;222;306;272
438.0;221;307;272
444.0;223;308;269
450.0;223;307;270
456.0;221;308;271
462.0;219;309;272
468.0;219;309;272
474.0;223;312;265
480.0;223;317;260
486.0;223;315;262
492.0;224;315;261
498.0;223;313;264
504.0;223;317;260
510.0;222;319;259
516.0;221;314;265
522.0;219;314;267
528.0;219;310;271
534.0;218;309;273
540.0;216;314;270
546.0;218;317;265
552.0;219;319;262
558.0;219;318;263
564.0;220;318;262
570.0;223;319;258
576.0;227;319;254
582.0;229;320;251
588.0;231;322;247
594.0;232;322;246
600.0;232;322;246
606.0;234;320;246
612.0;234;316;250
618.0;233;318;249
624.0;234;317;249
630.0;235;313;252
636.0;238;308;254
642.0;240;310;250
648.0;240;311;249
654.0;241;312;247
660.0;241;311;248
666.0;241;310;249
672.0;241;308;251
678.0;241;306;253
684.0;239;308;253
690.0;241;307;252
696.0;235;311;254
702.0;238;311;251
708.0;241;311;248
714.0;243;311;246
720.0;243;307;250
726.0;248;306;246
732.0;252;310;238
738.0;253;312;235
744.0;252;313;235
750.0;253;313;234
756.0;253;313;234
762.0;252;312;236
768.0;251;315;234
774.0;251;314;235
780.0;248;308;244
786.0;247;306;247
792.0;246;305;249
798.0;249;301;250
804.0;248;299;253
810.0;248;303;249
816.0;252;303;245
822.0;247;303;250
828.0;251;296;253
834.0;254;299;247
840.0;256;297;247
846.0;257;296;247
852.0;256;298;246
858.0;254;300;246
864.0;256;301;243
870.0;253;309;238
876.0;256;311;233
882.0;257;307;236
888.0;255;310;235
894.0;255;307;238
900.0;256;310;234
906.0;260;311;229
912.0;258;314;228
918.0;255;313;232
924.0;253;315;232
930.0;254;316;230
936.0;253;315;232
942.0;250;320;230
948.0;249;327;224
954.0;248;322;230
960.0;251;319;230
966.0;251;318;231
972.0;248;319;233
978.0;250;320;230
984.0;251;318;231
990.0;255;313;232
996.0;252;316;232
1002.0;247;320;233
1008.0;247;321;232
1014.0;245;320;235
1020.0;243;320;237
1026.0;245;320;235
1032.0;246;316;238
1038.0;248;317;235
1044.0;247;319;234
1050.0;247;318;235
1056.0;246;316;238
1062.0;244;312;244
1068.0;245;313;242
1074.0;244;315;241
1080.0;247;311;242
1086.0;247;313;240
1092.0;246;316;238
1098.0;249;309;242
1104.0;252;304;244
1110.0;249;304;247
1116.0;250;302;248
1122.0;247;301;252
1128.0;245;303;252
1134.0;244;306;250
1140.0;242;306;252
1146.0;242;307;251
1152.0;242;303;255
1158.0;240;306;254
1164.0;242;307;251
1170.0;241;305;254
1176.0;241;304;255
1182.0;243;299;258
1188.0;244;302;254
1194.0;244;298;258
1200.0;243;296;261
1206.0;242;298;260
1212.0;244;300;256
1218.0;242;300;258
1224.0;239;302;259
1230.0;237;301;262
1236.0;237;301;262
1242.0;236;302;262
1248.0;235;303;262
1254.0;234;301;265
1260.0;235;302;263
1266.0;238;298;264
1272.0;238;297;265
1278.0;235;293;272
1284.0;235;296;269
1290.0;235;297;268
1296.0;236;297;267
1302.0;235;299;266
1308.0;235;298;267
1314.0;236;299;265
1320.0;241;291;268
1326.0;243;288;269
1332.0;245;286;269
1338.0;247;282;271
1344.0;251;290;259
1350.0;253;294;253
1356.0;253;290;257
1362.0;254;292;254
1368.0;258;291;251
1374.0;259;292;249
1380.0;256;289;255
1386.0;257;293;250
1392.0;264;295;241
1398.0;265;293;242
1404.0;263;295;242
